Datum;Zeit;Filiale;Kassennummer;Transaktionsnummer;Artikel;Menge;Rabatt;Umsatz
18.06.11;17:23;Bern - Christoffel;33115;8870;INGWER            LOSE;0.119;0.00;0.95
18.06.11;17:23;Bern - Christoffel;33115;8870;AGNESI TORTELLINI;1.000;0.00;2.70
18.06.11;17:23;Bern - Christoffel;33115;8870;LIMES             ST S.;1.000;0.00;0.60
18.06.11;17:23;Bern - Christoffel;33115;8870;BIFIDUS JOGH. NATURE 500G;1.000;0.00;1.60
16.06.11;19:33;Bern - Bahnhof;34530;741;BIFIDUS MIT KRAEUTER 150G;1.000;0.00;3.65
16.06.11;19:33;Bern - Bahnhof;34530;741;BIO KOPFSALAT ROT BT S;1.000;0.00;1.80
16.06.11;19:33;Bern - Bahnhof;34530;741;CHAMP.WEISS GROSS LOSE;0.167;0.00;2.00
16.06.11;19:33;Bern - Bahnhof;34530;741;BO ALPENBROT         380G;1.000;0.00;2.30
16.06.11;19:33;Bern - Bahnhof;34530;741;HANDYMATIC 1IN1 44 TABS;1.000;0.00;8.50
16.06.11;19:33;Bern - Bahnhof;34530;741;BIO EISBERGSALAT  AB H.;0.348;0.00;2.30
16.06.11;19:33;Bern - Bahnhof;34530;741;SAINT AGUR           125G;1.000;0.00;2.90
16.06.11;19:33;Bern - Bahnhof;34530;741;ADR M-DRINK PAST 1L;2.000;0.00;2.80
14.06.11;18:08;Bern - Zähringer;34360;4417;FARMER C CHOCO N.&BANANE;1.000;0.00;5.40
14.06.11;18:08;Bern - Zähringer;34360;4417;OSRAM HALOGEN ECO SST CLA;1.000;0.00;3.70
14.06.11;18:08;Bern - Zähringer;34360;4417;HANDYMATIC REGENERIERSALZ;2.000;0.00;1.80
14.06.11;18:08;Bern - Zähringer;34360;4417;HANDYMATIC SPUELGLANZ 500;1.000;0.00;3.70
14.06.11;18:08;Bern - Zähringer;34360;4417;FARMER C SCHOKOLADE 500G;1.000;0.00;4.80
11.06.11;9:57;Bern - Eigerplatz;33640;6619;KOCHBUTTER 250G;1.000;0.00;2.95
11.06.11;9:57;Bern - Eigerplatz;33640;6619;M-CLAS ORANGENSAFT 1L BRI;2.000;0.00;2.30
11.06.11;9:57;Bern - Eigerplatz;33640;6619;TS ZOPF-MEHL 1KG;1.000;0.00;2.35
11.06.11;9:57;Bern - Eigerplatz;33640;6619;FRISCHBACKHEFE        42G;1.000;0.00;0.25
11.06.11;9:57;Bern - Eigerplatz;33640;6619;LEG JOGHURT DRINK HIMBEER;2.000;0.00;3.30
11.06.11;9:57;Bern - Eigerplatz;33640;6619;ADR M-DRINK PAST 1L;3.000;0.00;4.20
11.06.11;9:57;Bern - Eigerplatz;33640;6619;LEG JOGHURT DRINK BANANE;1.000;0.00;1.65
08.06.11;13:35;Bern - Zähringer;34360;4558;NEKTARINEN GELBF. LOSE;0.321;0.00;1.70
08.06.11;13:35;Bern - Zähringer;34360;4558;APF.GRANNY SMI.I  LOSE;0.352;0.00;1.90
08.06.11;13:11;Bern - Zähringer;35520;6754;DF Salatbuffet 100g;0.345;0.00;10.00
07.06.11;18:44;Bern - Marktgasse;34710;2756;BIFIDUS JOGH. BROMBEE 150;2.000;0.00;1.60
07.06.11;18:44;Bern - Marktgasse;34710;2756;ADR SEELAENDER BROT  500G;1.000;0.00;2.80
07.06.11;18:44;Bern - Marktgasse;34710;2756;AB MISCHSALAT        250G;1.000;0.00;2.50
