Datum;Zeit;Filiale;Kassennummer;Transaktionsnummer;Artikel;Menge;Rabatt;Umsatz
17.03.12;19:10;Bern - Bahnhof;34530;7136;CHAMP.WEISS GROSS LOSE;0.179;0.00;2.15
17.03.12;19:10;Bern - Bahnhof;34530;7136;AB ANANAS/BLUTORANGE 75CL;1.000;0.00;3.60
17.03.12;19:10;Bern - Bahnhof;34530;7136;RISPENTOMATEN     LOSE;0.281;0.00;1.35
17.03.12;19:10;Bern - Bahnhof;34530;7136;M-CLAS MULTIVITAM. 1L BRI;2.000;0.00;2.70
17.03.12;19:10;Bern - Bahnhof;34530;7136;QUARK CREME TRUFFES 200G;1.000;0.00;1.80
12.03.12;18:16;Brugg - Neumarkt;34843;178;TS ADR MILCH PAST 1L;3.000;0.00;4.35
12.03.12;18:16;Brugg - Neumarkt;34843;178;MAX HAV LANGKORNREIS 1KG;1.000;0.00;3.00
12.03.12;18:16;Brugg - Neumarkt;34843;178;FARMER C PECAN 500G;1.000;0.00;4.70
12.03.12;18:16;Brugg - Neumarkt;34843;178;FARMER C APFEL&ZIMT 500G;1.000;0.00;4.70
12.03.12;18:16;Brugg - Neumarkt;34843;178;MB TOM.CHERRY     AB 250G;1.000;0.00;0.90
12.03.12;18:16;Brugg - Neumarkt;34843;178;FARMER C WALDBEEREN 500G;1.000;0.00;4.80
12.03.12;18:16;Brugg - Neumarkt;34843;178;KUERBIS GESCH.    AB H.;0.398;0.00;1.95
12.03.12;18:16;Brugg - Neumarkt;34843;178;BLUMENKOHL        LOSE;0.604;0.50;1.45
12.03.12;18:23;Brugg - Neumarkt;34843;556;CAN SENSITIVE PLUS 3F2;1.000;0.00;6.60
12.03.12;18:23;Brugg - Neumarkt;34843;556;NIVEA CREME DOSE 150ML DU;1.000;0.00;5.00
12.03.12;18:23;Brugg - Neumarkt;34843;556;CAN WHITE MICRO-CRYSTALS;1.000;0.00;7.80
09.03.12;17:11;Bern - Bubenberg;34440;7727;BIFIDUS MIT KRAEUTER 150G;1.000;0.00;3.65
09.03.12;17:11;Bern - Bubenberg;34440;7727;M-BUD SENF MILD 300G;1.000;0.00;0.90
09.03.12;17:11;Bern - Bubenberg;34440;7727;M-CLAS ORANGENSAFT 1L BRI;1.000;0.00;1.15
09.03.12;17:11;Bern - Bubenberg;34440;7727;M-BUD MAYONNAISE 265G TB;1.000;0.00;1.10
09.03.12;17:11;Bern - Bubenberg;34440;7727;YOGOS GREQUE FEIGEN 180G;2.000;0.00;1.80
09.03.12;17:11;Bern - Bubenberg;34440;7727;HEI BIRCHERM. NATUR 200G;1.000;0.00;1.80
09.03.12;17:11;Bern - Bubenberg;34440;7727;ADR SEELAENDER BROT  500G;1.000;0.00;2.80
09.03.12;17:11;Bern - Bubenberg;34440;7727;M-CLAS CHOCO-DRINK 500ML;2.000;0.00;1.70
09.03.12;17:11;Bern - Bubenberg;34440;7727;TS BUTTERZOPF        300G;1.000;0.00;2.25
09.03.12;17:11;Bern - Bubenberg;34440;7727;HEI BIRCHERM. CEREAL 200G;1.000;0.00;1.80
09.03.12;17:11;Bern - Bubenberg;34440;7727;LEG JOGHURT DRINK MANGO;1.000;0.00;1.65
09.03.12;17:11;Bern - Bubenberg;34440;7727;M-CLAS MULTIVITAM. 1L BRI;1.000;0.00;1.35
09.03.12;17:11;Bern - Bubenberg;34440;7727;HEINZ HOT KETCHUP 570G;1.000;0.00;3.50
09.03.12;17:11;Bern - Bubenberg;34440;7727;LEG JOGHURT DRINK BANANE;2.000;0.00;3.30
