Datum;Zeit;Filiale;Kassennummer;Transaktionsnummer;Artikel;Menge;Rabatt;Umsatz
21.08.11;18:45;Bern - Christoffel;33115;9204;CHAMPIGNONS BRAUN LOSE;0.125;0.45;1.05
21.08.11;18:45;Bern - Christoffel;33115;9204;RISPENTOMATEN     LOSE;0.514;0.00;1.90
21.08.11;18:45;Bern - Christoffel;33115;9204;AVOCADOS          ST S.;1.000;0.00;1.40
21.08.11;18:45;Bern - Christoffel;33115;9204;PEPERONI GEMISCHT AB 500G;1.000;0.70;1.60
21.08.11;18:45;Bern - Christoffel;33115;9204;MOZZARELLA GALBANI 150G;1.000;0.00;1.80
20.08.11;16:37;Bern - Zähringer;34360;1619;M-CLAS ORANGENSAFT 1L BRI;1.000;0.00;1.15
20.08.11;16:37;Bern - Zähringer;34360;1619;TOMME RUSTIQUE 100G;1.000;0.00;1.90
20.08.11;16:37;Bern - Zähringer;34360;1619;M-CLAS JOGH. BLUTOR. 180G;2.000;0.00;1.20
20.08.11;16:37;Bern - Zähringer;34360;1619;TS HB BUTTERZOPF     650G;1.000;0.00;5.00
20.08.11;16:37;Bern - Zähringer;34360;1619;LEG JOGHURT DRINK APRIKOS;1.000;0.00;1.65
20.08.11;16:37;Bern - Zähringer;34360;1619;EMMENTALER MILD      150G;0.193;0.00;2.60
20.08.11;16:37;Bern - Zähringer;34360;1619;YOGOS GREQUE FEIGEN 180G;2.000;0.00;1.70
20.08.11;16:37;Bern - Zähringer;34360;1619;LEG JOGHURT DRINK HIMBEER;1.000;0.00;1.65
20.08.11;16:37;Bern - Zähringer;34360;1619;ADR M-DRINK PAST 1L;3.000;0.00;4.20
20.08.11;16:37;Bern - Zähringer;34360;1619;M-CLAS MULTIVITAM. 1L BRI;3.000;0.00;4.05
20.08.11;16:37;Bern - Zähringer;34360;1619;M-CLAS JOGH. ZITRONE 180G;2.000;0.00;1.20
20.08.11;16:37;Bern - Zähringer;34360;1619;LEG JOGHURT DRINK BANANE;1.000;0.00;1.65
15.08.11;13:09;Bern - Zähringer;35520;5134;Menü Vegi 10.50;1.000;0.00;10.50
10.08.11;10:37;Bern - Eigerplatz;33640;7426;CS SAMBAL OELEK 100G;1.000;0.00;1.80
10.08.11;10:37;Bern - Eigerplatz;33640;7426;M-CLAS ORANGENSAFT 4X1L B;1.000;0.00;4.60
10.08.11;10:37;Bern - Eigerplatz;33640;7426;MBUD 12ER TOILETTENPAPIER;2.000;0.00;7.40
10.08.11;10:37;Bern - Eigerplatz;33640;7426;LEG JOGHURT DRINK HIMBEER;2.000;0.00;3.30
10.08.11;10:37;Bern - Eigerplatz;33640;7426;ADR M-DRINK PAST 1L;3.000;0.00;4.20
10.08.11;10:37;Bern - Eigerplatz;33640;7426;LEG JOGHURT DRINK BANANE;1.000;0.00;1.65
10.08.11;10:38;Bern - Eigerplatz;33640;7427;ENERGYDRINK ERDBEER 330ML;2.000;0.00;2.60
10.08.11;10:38;Bern - Eigerplatz;33640;7427;SKAI Q MINT AQUA BTL;1.000;0.00;1.90
10.08.11;10:38;Bern - Eigerplatz;33640;7427;KAROTTEN          LOSE;0.211;0.15;0.20
10.08.11;10:38;Bern - Eigerplatz;33640;7427;SARASAY MULTIVITAMIN 1L;1.000;0.80;1.80
10.08.11;10:38;Bern - Eigerplatz;33640;7427;HEI BIRCHERM. NATUR 200G;1.000;0.00;1.80
10.08.11;10:38;Bern - Eigerplatz;33640;7427;GEISSKAESE 120G;1.000;0.00;3.10
10.08.11;10:38;Bern - Eigerplatz;33640;7427;M-CLAS CHOCO-DRINK 500ML;2.000;0.00;1.70
10.08.11;10:38;Bern - Eigerplatz;33640;7427;CHAESWAEHE           200G;1.000;0.00;3.40
10.08.11;10:38;Bern - Eigerplatz;33640;7427;GRANDE CAFFE MACCHIATO;1.000;0.00;1.40
10.08.11;10:38;Bern - Eigerplatz;33640;7427;BO TS PRINZENBROT    500G;1.000;0.00;2.50
10.08.11;10:38;Bern - Eigerplatz;33640;7427;HEI BIRCHERM. BEEREN 200G;1.000;0.00;1.80
10.08.11;10:38;Bern - Eigerplatz;33640;7427;NEKTARINEN GELBF. LOSE;0.395;0.00;0.75
10.08.11;10:38;Bern - Eigerplatz;33640;7427;APF.BRAEBURN I    LOSE;0.509;0.00;2.85
10.08.11;10:38;Bern - Eigerplatz;33640;7427;BO SEMMELI LANG HELL  50G;2.000;0.00;1.20
09.08.11;19:07;Bern - Bahnhof;34530;7570;BIFIDUS MIT KRAEUTER 150G;1.000;0.00;3.65
09.08.11;19:07;Bern - Bahnhof;34530;7570;MB MISCHSALAT        500G;1.000;0.00;3.90
09.08.11;19:07;Bern - Bahnhof;34530;7570;GRUYERE REZENT       250G;0.268;1.05;3.75
09.08.11;19:07;Bern - Bahnhof;34530;7570;HANDY POWER CC 500 ML;2.000;0.00;4.80
09.08.11;19:07;Bern - Bahnhof;34530;7570;FENCHEL           LOSE;0.282;0.00;1.10
08.08.11;17:37;Bern - Zähringer;34360;3603;AXE DUSCH HOT FEVER 250ML;1.000;0.00;9.30
08.08.11;17:37;Bern - Zähringer;34360;3603;REXONA DUSCH SPORT DEF. 2;1.000;0.00;7.20
